tag,title,lat,lon
3243,11th St & Mission St,37.774177475,-122.417047475
3244,11th St & Market St,37.7754349,-122.4185449
3247,14th Ave & Quintara St,37.7488699,-122.47074
3248,14th Ave & Santiago St,37.74505495,-122.4703949
3249,14th Ave & Taraval St,37.743285,-122.470235
3251,14th Ave & Ulloa St,37.741564999999994,-122.47011
3253,14th St & Alpine Ter,37.76723,-122.43721495
3254,14th St & Church St,37.76772021757812,-122.42904987773437
3256,14th St & Castro St,37.76738875,-122.435776175
3258,14th St & Noe St,37.767455,-122.4334149
3260,14th St & Sanchez St,37.767605,-122.4311899
3262,15th Ave & Noriega St,37.75411,-122.4721699
3263,15th Ave & Ortega St,37.7526799,-122.4720599
3264,15th Ave & Pacheco St,37.75081,-122.47196
3265,15th Ave & Quintara St,37.74891,-122.47183
3266,15th Ave & Taraval St,37.74309495,-122.4713499
3270,15th Ave & West Portal Ave,37.7364399,-122.47044994999999
3272,16th Ave & Lawton St,37.7580649,-122.47372995
3273,16th Ave & Lawton St,37.7592999,-122.4737
3275,16th Ave & Lomita Ave,37.7569699,-122.4735099
3276,16th Ave & Moraga St,37.7563299,-122.473645
3278,16th Ave & Noriega St,37.75425,-122.47321
3279,16th Ave & Ortega St,37.7523999,-122.4730899
3280,16th Ave & Pacheco St,37.7505399,-122.4729499
3281,16th St & Bryant St,37.76557865,-122.410365
3283,16th St & Church St,37.764539925,-122.42859247500002
3284,16th St & Dolores St,37.764655000000005,-122.4263699
3286,16th St & Guerrero St,37.764784950000006,-122.42410995
3288,16th St & Harrison St,37.76545,-122.41313489999999
3291,16th St & Mission St,37.765081175000006,-122.41956437500001
3295,16th St & Potrero Ave,37.76580615,-122.4076025
3297,16th St & San Bruno Ave,37.7658599,-122.40551
3299,16th St & Shotwell St,37.7652199,-122.41605
3300,16th St & Valencia St,37.76491995,-122.42190495
3302,16th St & Vermont St,37.76604,-122.4046899
3304,17th Ave & Rivera St,37.74686495,-122.47380995
3306,17th Ave & Santiago St,37.74509,-122.47361995
3307,17th St & Belvedere St,37.76176,-122.4476799
3309,17th St & Clayton St,37.7618499,-122.4466999
3310,17th St & Cole St,37.76169495,-122.4490949
3311,17th St & Castro St,37.762498675,-122.43509261718751
3312,17th St & De Haro St,37.764832475,-122.40153244999999
3314,17th St & Diamond St,37.7624199,-122.4374899
3317,17th St & Kansas St,37.7647749,-122.40358
3321,18th St & 3rd St,37.76299,-122.3889199
3322,18th St & Church St,37.761329974999995,-122.4282049
3324,18th St & Connecticut St,37.762549975,-122.397419925
3325,18th St & Castro St,37.7608999,-122.4350324875
3327,18th St & Danvers St,37.7603,-122.4435149
3329,18th St & Diamond St,37.7606999,-122.43729
3330,18th St & Dolores St,37.76144,-122.4260849
3332,18th St & Eureka St,37.7607,-122.43816995
3333,18th St & Guerrero St,37.76156995,-122.42379994999999
3335,18th St & Hattie St,37.76054,-122.4409349
3337,18th St & Minnesota St,37.76287,-122.3908499
3338,18th St & Mission St,37.7618299,-122.41948495
3339,18th St & Market St,37.7597899,-122.4444399
3340,18th St & Noe St,37.7610249,-122.432795
3342,18th St & Pennsylvania Ave,37.76278,-122.3933449
3344,18th St & Sanchez St,37.761159899999996,-122.43056999999999
3346,18th St & Texas St,37.7626599,-122.39529
3348,18th St & Valencia St,37.7617099,-122.42157499999999
3352,19th Ave & Buckingham Way,37.7257299,-122.47506
3354,19th Ave & Eucalyptus Dr,37.731110584375,-122.474808703125
3359,19th Ave & Irving St,37.7635549,-122.4771749
3361,19th Ave & Junipero Serra Blvd,37.71689,-122.47227
3362,19th Ave & Junipero Serra Blvd,37.7180499,-122.4731799
3363,19th Ave & Junipero Serra Blvd,37.7173199,-122.4729699
3364,19th Ave & Judah St,37.761570606250004,-122.47696875
3366,19th Ave & Kirkham St,37.76005000000001,-122.47683
3368,19th Ave & Lawton St,37.757874900000004,-122.4766599
3371,19th Ave & Lincoln Way,37.76544495,-122.4774086875
3372,19th Ave & Moraga St,37.756105,-122.476555
3374,19th Ave & Noriega St,37.75401995,-122.47640995
3376,19th Ave & N Randolph St,37.7162,-122.47167
3377,19th Ave & Ocean Ave,37.7327899,-122.4750999
3378,19th Ave & Ocean Ave,37.7321199,-122.4747999
3379,19th Ave & Ortega St,37.7527199,-122.4761899
3380,19th Ave & Ortega St,37.7520599,-122.4763999
3381,19th Ave & Pacheco St,37.7502999,-122.4761499
3383,19th Ave & Quintara St,37.748501149999996,-122.475992425
3385,19th Ave & Randolph St,37.71435995,-122.46980995000001
3388,19th Ave & Rivera St,37.746570000000006,-122.47588999999999
3390,19th Ave & Sloat Blvd,37.734582450000005,-122.475159925
3392,19th Ave & Santiago St,37.74515495,-122.47578494999999
3394,19th Ave & Taraval St,37.743209975,-122.4756225
3396,19th Ave & Ulloa St,37.74138995,-122.47555495
3398,19th Ave & Vicente St,37.73910495,-122.47540495000001
3400,19th Ave & Wawona St,37.737455,-122.475285
3402,19th Ave & Winston Dr,37.7271574125,-122.4748187375
3404,20th Ave & Buckingham Way,37.73021,-122.47596495
3406,20th Ave & Macy'S-Stonestown,37.728825,-122.475735
3408,20th Ave & Winston Dr,37.726909975,-122.47588497499999
3409,20th Ave & Winston Dr,37.7263399,-122.4761299
3412,20th St & Arkansas St,37.759915,-122.3982199
3414,20th St & Collingwood St,37.75768,-122.4359699
3415,20th St & Eureka St,37.75748495,-122.4378599
3424,21st St & Douglass St,37.7553599,-122.4390099
3425,22nd Ave & Irving St,37.76368,-122.48027
3426,22nd Ave & Judah St,37.761484975,-122.479974975
3427,22nd Ave & Kirkham St,37.75959,-122.47998
3428,22nd Ave & Lawton St,37.7577499,-122.4798499
3429,22nd Ave & Lincoln Way,37.7651899,-122.4803699
3430,22nd Ave & Moraga St,37.7558999,-122.4797099
3431,22nd Ave & Noriega St,37.75434,-122.47961
3432,22nd St & 3rd St,37.75803995,-122.38816495
3435,22nd St & Iowa St,37.7577349,-122.39178000000001
3436,22nd St & Minnesota St,37.757829900000004,-122.39004
3439,22nd St & Pennsylvania Ave,37.7575899,-122.39305
3441,23rd Ave & Irving St,37.7631299,-122.4814799
3442,23rd Ave & Judah St,37.76157995,-122.4812699
3443,23rd Ave & Kirkham St,37.7597399,-122.4812399
3444,23rd Ave & Lawton St,37.7578699,-122.4811099
3445,23rd Ave & Lincoln Way,37.765147425,-122.481672425
3446,23rd Ave & Moraga St,37.75601,-122.48099
3447,23rd Ave & Noriega St,37.75414,-122.48086
3448,23rd St & Diamond St,37.7527,-122.4365399
3449,23rd St & Eureka St,37.7527799,-122.4374899
3450,23rd St & Kansas St,37.754439899999994,-122.402575
3452,23rd St & Rhode Island St,37.75441995,-122.40167994999999
3453,23rd St & Utah St,37.7543599,-122.40512
3455,23rd St & Vermont St,37.75443995,-122.40376995
3457,23rd St & Wisconsin St,37.75481,-122.39856
3458,24th St & Bryant St,37.7528199,-122.40916625
3460,24th St & Church St,37.7517237,-122.42740620000001
3462,24th St & Castro St,37.751309899999995,-122.434125
3464,24th St & Diamond St,37.751179975,-122.43626495000001
3466,24th St & Dolores St,37.751845,-122.42528490000001
3468,24th St & Douglass St,37.75111,-122.43844995
3469,24th St & Folsom St,37.752544924999995,-122.41412116250001
3471,24th St & Guerrero St,37.7519799,-122.422875
3473,24th St & Harrison St,37.7526399,-122.41189499999999
3475,24th St & Hoffman Ave,37.75098,-122.4404999
3476,24th St & Mission St,37.7522674,-122.41840625
3478,24th St & Noe St,37.75144495000001,-122.43187995
3480,24th St & Potrero Ave,37.7530237,-122.40650495
3481,24th St & Sanchez St,37.75157995,-122.42965995
3483,24th St & South Van Ness Ave,37.752372449999996,-122.41621492499999
3485,24th St & Valencia St,37.752069925,-122.42059245
3491,25th Ave & California St,37.7839224875,-122.4850262375
3495,25th Ave & Clement St,37.782049900000004,-122.4848399
3497,25th Ave & El Camino Del Mar,37.787455,-122.4852499
3499,25th Ave & Fulton St,37.77260495,-122.484245
3500,25th Ave & Geary Blvd,37.7801374,-122.484753675
3502,25th Ave & Lake St,37.785779950000006,-122.48513495
3504,25th St & Connecticut St,37.752379925,-122.396425
3507,25th St & Dakota St,37.752507475,-122.394757425
3511,25th St & Potrero Ave,37.7514099,-122.40668
3512,25th St & Wisconsin St,37.752232425,-122.39836747499999
3514,26th St & Castro St,37.748175,-122.43375995
3516,26th St & De Haro St,37.750804900000006,-122.40008499999999
3519,26th St & Mission St,37.749,-122.4178199
3520,26th St & Noe St,37.748219899999995,-122.43170495000001
3522,26th St & Rhode Island St,37.750725,-122.40122995
3523,26th St & South Van Ness Ave,37.74911,-122.4160599
3524,26th St & Wisconsin St,37.7511949,-122.39847
3525,29th Ave & Vicente St,37.7389599,-122.48611
3526,30th Ave & Quintara St,37.748035,-122.48786494999999
3528,30th Ave & Rivera St,37.74625995,-122.48773495
3530,30th Ave & Santiago St,37.74438995,-122.48760494999999
3532,30th Ave & Taraval St,37.7425587125,-122.48749621249999
3534,30th Ave & Ulloa St,37.74074495,-122.4873049
3535,30th St & Church St,37.7421449,-122.42649
3537,30th St & Dolores St,37.742235,-122.42424489999999
3540,30th St & Mission St,37.74238615,-122.42205375
3542,30th St & Noe St,37.741945,-122.43089995
3543,30th St & Sanchez St,37.74196499999999,-122.42880994999999
3545,32nd Ave & Balboa St,37.7766799,-122.49195
3546,32nd Ave & California St,37.7834249,-122.4924949
3548,32nd Ave & Clement St,37.781899949999996,-122.49237495
3550,32nd Ave & Geary Blvd,37.779774974999995,-122.49211997500001
3551,33rd Ave & Anza St,37.777774949999994,-122.49316495
3553,33rd Ave & Balboa St,37.7760149,-122.49304995
3555,33rd Ave & Clement St,37.7815199,-122.4934299
3557,33rd Ave & Geary Blvd,37.779765135937495,-122.49327679531251
3561,36th Ave & Lincoln Way,37.76456,-122.49537
3562,37th Ave & Lincoln Way,37.7643599,-122.4966199
3563,39th Ave & Quintara St,37.7476249,-122.49752495
3564,39th Ave & Rivera St,37.74595995,-122.49739
3566,42nd Ave & Clement St,37.78109,-122.50299
3567,43rd Ave & Clement St,37.78100995,-122.5042299
3568,43rd Ave & Point Lobos Ave,37.779779950000005,-122.50413995
3570,45th Ave & Balboa St,37.77522495,-122.5058799
3572,45th Ave & Cabrillo St,37.773554950000005,-122.50574995
3574,46th Ave & Irving St,37.762295,-122.506055
3576,46th Ave & Judah St,37.760469900000004,-122.50596625
3578,46th Ave & Kirkham St,37.758574949999996,-122.50580495
3580,46th Ave & Lawton St,37.756694949999996,-122.50566495
3582,46th Ave & Lincoln Way,37.76404495,-122.50618995
3584,46th Ave & Moraga St,37.75484495,-122.50553495
3586,46th Ave & Noriega St,37.752864975,-122.50543995000001
3588,46th Ave & Ortega St,37.75110495,-122.50527995
3590,46th Ave & Pacheco St,37.749244950000005,-122.50515495
3592,46th Ave & Quintara St,37.747409925,-122.50499995
3594,46th Ave & Rivera St,37.745507425,-122.5049449
3596,46th Ave & Santiago St,37.74365495,-122.50474495
3598,46th Ave & Taraval St,37.741802425,-122.50460989999999
3600,46th Ave & Ulloa St,37.739914999999996,-122.50449499999999
3602,46th Ave & Vicente St,37.73805495,-122.50435494999999
3604,46th Ave & Wawona St,37.736119900000006,-122.504245
3606,47th Ave & Wawona St,37.7360199,-122.50537
3608,48th Ave & Point Lobos Ave,37.7790199,-122.50941
3611,Cyril Magnin St(5th St N) & Market St,37.7841296265625,-122.40802748593751
3613,46 Addison St,37.7377399,-122.43101
3614,164 Addison St,37.73817,-122.43281
3615,Addison St & Diamond Heights Blvd,37.740142475,-122.43576995000001
3616,Addison St & Digby St,37.7399999,-122.43361
3617,Addison St & Farnum St,37.740124949999995,-122.43432495
3619,Alana Way & Executive Park Blvd,37.70897995,-122.39421995000001
3621,Alemany Blvd & Arch St,37.711584925,-122.46701999999999
3628,Alemany Blvd & St Charles Ave,37.71031995,-122.46939495000001
3629,Alemany At St Mary'S Park Overpass,37.7322899,-122.42059
3630,Alemany Blvd & Victoria St,37.711734899999996,-122.46499495
3643,Arguello Blvd & California St,37.7856099875,-122.459148725
3645,Arguello Blvd & Clement St,37.78316495,-122.45908495
3647,Arguello Blvd & Euclid Ave,37.78374,-122.45896
3648,Arguello Blvd & Fulton St,37.774372425,-122.45825497499999
3649,Arguello Blvd & Geary Blvd,37.781292449999995,-122.45886992499999
3652,Arkansas St & 22nd St,37.7574499,-122.3980399
3653,Arkansas St & Madera St,37.7559699,-122.3978899
3656,Ashbury St & Clifford Ter,37.76428995,-122.44601995
3659,Ashbury St & Clayton St,37.762995000000004,-122.4468849
3661,Ashbury St & Frederick St,37.7671974,-122.4464286875
3662,Ashbury St & Haight St,37.7699399,-122.4468499
3663,Ashbury St & Piedmont St,37.765224950000004,-122.44597495
3665,Ashbury St & Waller St,37.769085000000004,-122.446755
3667,Athens St & Avalon Ave,37.72465,-122.4261
3668,Athens St & Brazil Ave,37.72159495,-122.428445
3669,Athens St & Excelsior Ave,37.7231099,-122.42729
3670,Avenue B & Gateview Ave,37.8269499,-122.3773999
3673,Avenue H & 4th Ti St,37.82194,-122.3678
3674,Avenue H & 6th Ti St,37.82363,-122.36893
3675,Avenue H & California Ave,37.81996995,-122.366375
3680,Avalon Ave & La Grande Ave,37.72473995,-122.42429494999999
3682,Avalon Ave & Peru Ave,37.72513995,-122.42332995000001
3685,Bacon St & Girard St,37.72738,-122.4046049
3687,Bacon St & Goettingen St,37.72685495,-122.40657494999999
3689,Beverly St & Garfield St,37.7197249,-122.47163495000001
3690,Bernal Heights Blvd & Bradford St,37.741919949999996,-122.40958995
3691,Bernal Heights Blvd & Powhattan Ave,37.74147995,-122.41094495
3692,Blanken Ave & Tunnel Ave,37.712017425,-122.400739925
3693,Bemis St & Addison St,37.73782995,-122.42949495
3694,Bosworth St & Elk St,37.7349399,-122.4400799
3695,Bosworth St & Diamond St,37.7335449,-122.4340625
3698,Bosworth St & Lippard Ave,37.73387995,-122.43583995
3700,Bosworth St & Marsily St,37.73347,-122.4279399
3701,Bosworth St & Milton St,37.733405000000005,-122.4294249
3703,Bosworth St & Mission St,37.73352989999999,-122.42676
3704,Bosworth St & Rotteck St,37.73321,-122.4312999
3705,Lincoln Blvd & Bowley Ave,37.78842995,-122.48253995
3706,Bowley Blvd & Lincoln St,37.7921549,-122.48107999999999
3709,Bradford St & Bernal Heights Blvd,37.7429599,-122.40935999999999
3712,Burnett Ave & Crestline Dr,37.7492099,-122.44500995
3713,Burnett Ave & Dawnview Way,37.74806995,-122.4449949
3715,Broad St & Capitol Ave,37.71316995,-122.45904
3717,Broad St & Orizaba Ave,37.713255000000004,-122.46245495
3718,Broad St & Plymouth Ave,37.7132274625,-122.456032425
3721,Bridgeview Dr & Scotia Ave,37.731754949999996,-122.39942995
3722,Bridge View Dr & Topeka Ave,37.73324995,-122.397655
3723,Bryant St & 4th St,37.77947,-122.39807
3724,Bryant St & 5th St,37.77795,-122.3999499
3725,Bryant St & 6th St,37.7761599,-122.40241495000001
3726,Bryant St & 7th St,37.77438,-122.4044899
3728,Bryant St & 9th St,37.77146,-122.4081699
3732,Bryant St & 17th St,37.76411995,-122.41034495
3734,Bryant St & 18th St,37.76177,-122.41012
3736,Bryant St & 19th St,37.76047995,-122.409995
3738,Bryant St & 20th St,37.75922,-122.409795
3740,Bryant St & 21st St,37.7574549,-122.4095549
3742,Bryant St & 22nd St,37.75621,-122.40942
3743,Bryant St & 22nd St,37.75572,-122.40949
3744,Bryant St & 23rd St,37.7542299,-122.40925490000001
3748,Bryant St & 25th St,37.751205,-122.40898
3750,Bryant St & 26th St,37.7496,-122.40882
3752,Bryant St & Alameda St,37.76845,-122.41068
3754,Bryant St & Division St,37.7696699,-122.41045
3756,Bryant St & Mariposa St,37.763039899999995,-122.4102399
3760,Brazil Ave & Madrid St,37.7231399,-122.4315099
3761,Brazil Ave & Mission St,37.724572425,-122.434824975
3762,Brazil Ave & Moscow St,37.72126995,-122.42758492499999
3764,Brazil Ave & Munich St,37.7208999,-122.4269899
3765,Brazil Ave & Naples St,37.722444949999996,-122.4299599
3766,Brazil Ave & Paris St,37.72396,-122.43308
3767,Brazil Ave & Prague St,37.72052,-122.42602
3768,228 Bay Shore Blvd,37.74466995,-122.40430995
3771,Bay Shore Blvd & Alemany Blvd,37.737887425,-122.40682995
3772,Bay Shore Blvd & Arleta Ave,37.712253046875,-122.402476178125
3773,Bay Shore Blvd & Augusta St,37.7342499,-122.4055799
3775,Bay Shore Blvd & Boutwell St,37.73488,-122.40588
3776,Bay Shore Blvd & Campbell Ave,37.71488995,-122.39917
3778,Bay Shore Blvd & Cortland Ave,37.739687475,-122.406922425
3783,Bay Shore Blvd & Leland Ave,37.71113995,-122.40378495
3788,Bay Shore Blvd & Silver Ave,37.7331362125,-122.4046399625
3793,Bay Shore Blvd & Visitacion Ave,37.7106199,-122.40389
3794,Buchanan St & Bay St,37.80343,-122.43334
3797,95 Buckingham Way,37.7259749,-122.47699994999999
3799,175 Buckingham Way,37.72590995,-122.4788
3801,280 Buckingham Way,37.727039950000005,-122.48004495
3803,Buckingham Way & Winston Dr,37.72802995000001,-122.478855
3804,Bunker Rd & Field Rd,37.831459925000004,-122.52329245
3805,Bunker Rd & Miwok Trail,37.8325299,-122.52722499999999
3807,Bunker Rd & Rifle Range,37.8329899,-122.50877
3809,Bunker Rd & Stables,37.831774949999996,-122.51516495
3812,Bush St & Hyde St,37.78915,-122.4165799
3813,Bush St & Jones St,37.7894399,-122.41387
3814,Bush St & Leavenworth St,37.78925995,-122.4151249
3815,Bush St & Montgomery St,37.79092,-122.4021199
3818,Buena Vista Ave East & Sj H,37.76773,-122.4402099
3819,Buena Vista Ter & Buena Vista East,37.76883,-122.43833
3820,Buena Vista Ter & Roosevelt Way,37.76677495,-122.43821495
3822,California St & 4th Ave,37.78526495,-122.46242995
3826,California St & 7th Ave,37.7848199,-122.46543
3827,California St & 8th Ave,37.784709899999996,-122.46682
3828,California St & 10th Ave,37.784609950000004,-122.46905995
3831,California St & 12th Ave,37.78452,-122.47097495
3833,California St & 16th Ave,37.78431995,-122.47536495
3835,California St & 19th Ave,37.7841749,-122.47858
3837,California St & 22nd Ave,37.78402,-122.4817749
3841,California St & 28th Ave,37.78372995,-122.48826495
3843,California St & 30th Ave,37.783624950000004,-122.49029995000001
3847,California St & Baker St,37.78767995,-122.44350495
3849,California St & Battery St,37.79321745,-122.399897475
3852,California St & Cherry St,37.78600495,-122.45657994999999
3855,California St & Davis St,37.7935574,-122.397592475
3858,California St & Divisadero St,37.7880537125,-122.4407249375
3860,California St & Drumm St,37.793728675,-122.39634125
3861,California St & Fillmore St,37.78889495,-122.4340699
3863,California St & Front St,37.793355,-122.3987799
3865,California St & Grant Ave,37.792439900000005,-122.405945
3867,California St & Hyde St,37.7910124,-122.417532475
3869,California St & Jones St,37.79140995,-122.41410995000001
3871,California St & Kearny St,37.792727424999995,-122.40428745
3873,California St & Larkin St,37.790785,-122.4190249
3875,California St & Laurel St,37.78681495,-122.45010995000001
3877,California St & Leavenworth St,37.791199975,-122.41565990000001
3879,California St & Maple St,37.7862499,-122.45521
3880,California St & Mason St,37.79180995,-122.41096995
3882,California St & Montgomery St,37.79284495,-122.40276495
3884,California St & Pierce St,37.78852,-122.4374799
3885,California St & Pierce St,37.78846,-122.4368099
3886,California St & Park Presidio Blvd,37.7845199,-122.47325
3887,California St & Park Presidio Blvd,37.78439495,-122.4726725
3888,California St & Polk St,37.790635,-122.420656175
3890,California St & Powell St,37.792086175,-122.40934874999999
3892,California St & Presidio Ave,37.7872749,-122.44691125
3894,California St & Sansome St,37.793114925,-122.40111245
3896,California St & Spruce St,37.78641495,-122.45339995
3899,California St & Stockton St,37.792245,-122.4075399
3901,California St & Taylor St,37.7916249,-122.412465
3904,California Ave & Avenue C Ti,37.81833,-122.3701399
3905,California Ave & Avenue D,37.8185,-122.3695299
3909,Carl St & Cole St,37.76579749375,-122.45000679374999
3912,Carl St & Hillway Ave,37.76496495,-122.45653494999999
3914,Carl St & Stanyan St,37.76543495,-122.45275995
3920,Cashmere St & Hudson Ave,37.735854950000004,-122.38354
3921,Cashmere St & La Salle Ave,37.7358499,-122.38695
3922,Cashmere St & Whitney Young Cir,37.7365999,-122.3858799
3924,Cabrillo St & 47th Ave,37.77335495,-122.50787495
3927,Cabrillo St & La Playa,37.77338990625,-122.509997475
3930,Cesar Chavez St & Florida St,37.7482999,-122.40966
3931,Cesar Chavez St & Folsom St,37.748264925,-122.413862475
3934,Cesar Chavez St & Harrison St,37.74826995,-122.41150495
3935,Cesar Chavez St & Mission St,37.748367475,-122.418202425
3936,Cesar Chavez St & South Van Ness Ave,37.7483099,-122.41576
3940,Chestnut St & Divisadero St,37.800014925,-122.442804975
3941,Chestnut St & Fillmore St,37.80085745,-122.4362999375
3947,Chestnut St & Laguna St,37.8014449875,-122.4314186625
3952,Chestnut St & Pierce St,37.80041,-122.4394849
3956,Chestnut St & Van Ness Ave,37.802341150000004,-122.42484999999999
3958,Chestnut St & Webster St,37.80102495,-122.43459995
3960,Chicago Way & Cordova St,37.70892,-122.4342799
3962,Chicago Way & Naylor St,37.70972999999999,-122.4324649
3964,Chicago Way & South Hill Blvd,37.71063995,-122.43144495
3965,Chenery St & 30th St,37.7419649,-122.4257849
3967,Chenery St & Castro St,37.73458995,-122.43211994999999
3968,Chenery St & Fairmount St,37.7389,-122.4257899
3969,Chenery St & Mateo St,37.736395,-122.4289699
3971,Chenery St & Miguel St,37.737124949999995,-122.42783495
